# Plummer Sphere Model Random Initial Conditions - 10000 particles 
# 
#              position_x           position_y           position_z           velocity_x           velocity_y           velocity_z              masses    
             1.81787150e-02      -5.03173900e-01       1.41210150e+00      -7.28771040e+01      -1.65108234e+01       2.25158065e+01        9.42866034e-05
             9.27229906e-01       1.36819467e-01       3.44933608e-01       1.92616562e+01      -7.99374749e+01      -1.40158191e+01        9.42866034e-05
             8.52204139e-01       1.96368151e+00      -1.98466017e-01       9.04639948e+01      -1.57398333e+01      -2.45929127e+01        9.42866034e-05
            -5.65934310e-01       4.74923923e-01      -9.17062769e-02      -4.35696565e+01       4.76933845e+01      -2.66133132e+01        9.42866034e-05
            -3.74980692e-01       2.62335516e-01      -5.19951689e-02       6.43619723e+01      -3.60844653e+01       3.54473661e+01        9.42866034e-05
            -6.80925125e-01      -1.48921227e-02      -8.40894453e-02      -1.24935834e+01       9.90617982e+01      -2.62367302e+01        9.42866034e-05
             4.05984075e-02       3.15445933e-01       1.07833109e-01       1.16463824e+02       2.75496396e+01       1.41600569e+02        9.42866034e-05
             1.37121563e-01       3.16840461e-01       5.33319913e-02       1.39892235e+02       1.11162960e+01       3.76224957e+01        9.42866034e-05
            -7.78339754e-02       2.54096520e-02      -8.05104851e-02       6.86339850e+01      -2.17481369e+01       4.14678569e+01        9.42866034e-05
            -2.72040097e-01       2.49712049e+00       1.40119663e+00       3.68279166e+01      -2.15250074e+01      -2.93817282e+01        9.42866034e-05
             1.08386501e+00       1.25888576e+00       1.61274218e+00       4.13272006e+01       6.80220212e+01      -2.19853648e+01        9.42866034e-05
            -2.93763766e-01      -7.41461214e-01      -3.13624293e-01       4.91414701e+01      -4.66959918e+01      -4.65154620e+01        9.42866034e-05
             1.96705041e-01       1.55623086e-01       3.71153603e+00       9.18814093e+00       2.44752718e+01       1.73850549e+01        9.42866034e-05
            -1.11891010e+00       4.46064195e-01       1.50854021e+00      -5.86132910e+01      -6.66184765e+01       5.50424224e+01        9.42866034e-05
            -3.20700576e+00       7.58077784e-01       1.22490575e+00       2.80526995e+01       7.69940173e+00      -4.94376383e+01        9.42866034e-05
            -2.03238435e-01      -9.14885054e-01      -5.11630711e-01      -4.13388120e+01       4.25607193e+01       1.59240782e+01        9.42866034e-05
             4.46010403e-01       4.52297958e-01       1.29309681e+00       5.08515562e+01       2.39812090e+01       6.72299018e+01        9.42866034e-05
            -7.92621261e-01       1.57760222e+00      -1.01630439e+00       2.52414958e+01      -4.50287405e+01      -1.06518178e+01        9.42866034e-05
            -2.24395780e+00      -2.91481628e-02       4.84889342e-01       7.12094476e+01       2.60947095e+00      -8.26978899e-01        9.42866034e-05
            -1.49686739e-02       9.35469738e-01      -6.73418000e-01      -5.65805570e+01      -9.43980758e+01       2.59818656e+01        9.42866034e-05
             8.28546486e-01       7.59276895e-02       3.39582796e-01       6.04423302e+01      -3.55507386e+01      -1.38281251e+02        9.42866034e-05
            -9.06471534e-02       2.92773909e-01       7.93809345e-01      -2.16866248e+01      -8.98089371e+01       5.83682625e+01        9.42866034e-05
             5.69007865e-01       4.63169085e-01      -5.69911922e-01      -4.21298827e+01       1.00758623e+02      -4.56624890e+00        9.42866034e-05
            -1.70346727e-01      -1.36267832e+00       3.68849065e-01       6.06703575e+01       5.07446461e+01      -1.90186582e+01        9.42866034e-05
             1.10087374e+00      -3.42811440e+00      -1.04559824e+00      -8.74916424e+00       4.57288931e+01      -4.65953755e+01        9.42866034e-05
             6.07390398e-01       1.65050114e+00       5.52793322e-01       1.69592020e+00      -3.18762476e+00      -1.61627891e+01        9.42866034e-05
            -1.20962690e+00       1.23035671e+00       4.87754218e-01      -2.00778468e+00       3.08123834e+01       9.83899310e+01        9.42866034e-05
            -9.33145777e-01       6.86261339e-01       4.11634331e-01      -1.06653837e+00       9.78073960e+01      -2.88857229e+01        9.42866034e-05
             1.02070881e+00      -1.07880410e+00       2.69658736e-01       7.39175725e+01       4.18450455e+01       5.73948323e+01        9.42866034e-05
             2.94193810e-01      -4.17265671e-01       4.77653407e-01       4.26648123e+01      -5.38151692e+01      -1.16906840e+01        9.42866034e-05
            -5.50133970e-02       8.48386710e-01       6.57234859e-01       1.06868651e+02      -6.90411323e+01       1.30594631e+02        9.42866034e-05
            -5.44363428e-01      -7.58418711e-01      -1.11368485e-01      -9.40353721e+00      -1.18108906e+01      -4.02043929e+01        9.42866034e-05
             2.45673787e-01       5.76557994e-02       9.77184504e-01      -1.80927177e+01      -8.80798458e+01       1.81372492e+01        9.42866034e-05
            -1.47276053e+00      -1.21203338e+00      -9.44223284e-01      -3.85814471e+01       5.75252738e+01      -4.16171749e+01        9.42866034e-05
            -3.09263071e-01       7.34133135e-01      -8.07576809e-01      -8.63830580e+01       4.29394011e+01       1.01772611e+02        9.42866034e-05
            -9.59361187e-01       1.14248044e+00      -1.08704672e+00      -4.27646215e+01      -2.78909844e+01      -3.20757327e+01        9.42866034e-05
             2.13620365e+00       1.70024841e+00       2.68256683e-02       5.60247424e+01      -6.82585106e+01      -5.68148874e+01        9.42866034e-05
            -3.95448987e-01       5.94569344e-01       9.50541044e-01      -1.00542500e+02       4.30689707e+01      -8.20829536e+01        9.42866034e-05
             9.89594241e-01       4.46197167e-01      -3.46804791e-01      -5.82616026e+01      -1.89824129e+00      -9.07097149e+01        9.42866034e-05
            -3.82913898e-01      -6.54003307e-01       3.45041217e-01       1.65334879e+01       1.71380734e+01      -2.02377847e+01        9.42866034e-05
             6.22347064e-01      -5.96956861e-01      -2.79932613e-02      -9.17307069e+01      -3.50695560e+01      -6.55476618e+01        9.42866034e-05
             7.16342449e-01       2.50286134e-01       1.14506692e+00      -6.71147643e+01       7.19542559e+01       2.57861784e+01        9.42866034e-05
             2.06535105e-02       2.37805991e+00      -2.46195342e-01      -7.47085412e+01      -2.96218688e+01       3.75831655e+01        9.42866034e-05
             2.47809623e+00      -4.32802480e-01       1.93159934e+00      -2.97597679e-01       1.20636848e+02      -3.49942621e+01        9.42866034e-05
             9.07457592e-01      -1.05584564e+00      -2.06330427e+00       7.36943256e+00       2.15533659e+01      -8.19847231e+01        9.42866034e-05
            -7.79916117e-01      -5.49096259e-01       3.28168210e-01      -9.95704583e+01       1.02240885e+02       2.09422686e+01        9.42866034e-05
             6.17726219e-01      -5.90322222e-02      -2.42737123e-01       5.72341640e+01      -7.40378076e+01       1.41264547e+02        9.42866034e-05
            -3.41013509e-01      -2.99044034e+00      -1.86364950e+00      -8.72915321e+01      -6.05572243e+01      -9.89914002e+00        9.42866034e-05
             2.71896244e-01      -1.28547462e+00      -1.02562496e+00       2.68271366e+01       1.25286243e+01       1.29805477e+01        9.42866034e-05
             2.09383674e-01       5.96913968e-01      -8.48687628e-01       7.13936199e+01       4.47362441e+01       6.89363327e+01        9.42866034e-05
            -7.58416097e-01       1.30004738e+00      -1.50995068e+00      -1.63031454e+01      -8.64157810e+00      -3.88831390e+01        9.42866034e-05
             1.37707029e-01       8.59005783e-01      -9.01132037e-01       4.67547714e+01       1.40564813e+01      -2.89520494e+01        9.42866034e-05
             1.70798072e+00       9.07566861e-01       9.36300201e-01       9.77560519e+01      -4.80684010e-01      -7.69560489e+00        9.42866034e-05
            -5.23611318e-02      -2.96329863e-01       4.68420148e-02       6.57914866e+01      -1.69675802e+01      -2.30184235e+02        9.42866034e-05
             1.04579519e+00      -2.13617510e+00      -3.94257730e+00      -5.57057935e+01       1.04473887e+01      -1.67543969e+01        9.42866034e-05
            -1.47567662e-01       9.63428681e-02       4.51141800e-02      -4.23742081e+01       1.23245187e+01      -4.27000591e+01        9.42866034e-05
            -5.70351149e-01      -2.03712838e-01      -1.46910522e-01      -4.74060763e+01      -5.75952471e+01      -3.25195179e+01        9.42866034e-05
             2.18914520e-01      -7.94963276e-01      -2.46553829e-01       5.54583873e+01       1.17382157e+02      -2.05549400e+01        9.42866034e-05
             2.10377835e-01      -1.09113123e+00      -1.44698084e+00      -5.39138071e+01      -5.42423173e+01      -3.08623573e+01        9.42866034e-05
            -1.21669611e-01      -5.86533916e-01       6.50543949e-01       4.29209874e+01       2.30264010e+01      -8.89321151e+01        9.42866034e-05
            -7.55943334e-01      -7.23989544e-01      -5.28690120e-01       2.58209418e+01       1.33265612e+02       4.40155200e+01        9.42866034e-05
            -6.19111928e-01       6.02097622e-01      -8.24240747e-01      -3.54468851e+01      -2.07190585e+01       3.06078228e+01        9.42866034e-05
             6.34762816e-01      -8.66103348e-01       1.55355368e-01      -9.74985990e+01       3.88923645e+00       8.45964273e+01        9.42866034e-05
             2.39940955e-01      -8.38438346e-01       3.02833586e-01       2.86278992e+01       8.52998408e+01      -1.38051053e+02        9.42866034e-05
             7.69969354e-01      -3.79622912e-01       3.33148030e-01      -7.30701410e+01       5.32455053e+01      -6.25575890e+01        9.42866034e-05
             3.91985991e-01      -6.45824540e-01      -4.95767236e-01      -1.77521754e+01       1.48907087e+01       7.57458151e+01        9.42866034e-05
             5.07253282e-01       3.04895691e+00       1.64013615e+00      -5.13737096e+01       3.33498194e+01      -4.15223113e+01        9.42866034e-05
            -1.38753542e-01      -3.10060697e-01       5.26924025e-01      -1.59477906e+02       5.99616840e+00      -1.77043233e+01        9.42866034e-05
            -4.00992355e-01       2.66535373e-01       2.26700926e-01       4.02463058e+01      -1.75306888e+01      -1.02145711e+02        9.42866034e-05
             5.14483432e-01      -1.25039647e-01      -8.86357240e-01      -1.12413398e+02       3.37399957e+01      -6.60807733e+01        9.42866034e-05
            -4.05895664e-02       1.57081474e+00      -2.84138608e-01      -1.01201398e+02      -2.04687868e+01       9.30298144e+01        9.42866034e-05
             1.67416604e+00      -2.82846571e+00       1.71389534e+00       3.31441428e+01       5.71313212e+00      -3.66394486e+01        9.42866034e-05
            -1.34199499e-01       5.09393239e-01       1.11512970e+00       2.08163586e+01       7.34504344e+01      -1.24896558e+02        9.42866034e-05
             7.28837499e-01       4.62706962e-02       1.73813886e-02       3.76030073e+01       5.48028107e+01       1.58602442e+02        9.42866034e-05
            -1.27582605e-01       1.12189025e+00      -8.92942073e-01      -6.13583987e+01      -8.43330251e+01      -4.25954479e+00        9.42866034e-05
             1.54413226e+00      -1.57526208e+00       1.67095145e+00       6.11285632e+01       2.81701605e+00       1.27427263e+01        9.42866034e-05
            -1.34439167e+00       2.64912111e-01      -6.33286885e-01       3.26103216e+01       1.26397765e+02      -2.32342044e+01        9.42866034e-05
            -1.63219353e+00       2.74545285e-01      -5.47955177e-01      -4.15768216e+01       9.06826781e+01       6.31336384e+01        9.42866034e-05
            -1.33733815e-02      -4.15468862e-01       8.47368149e-01       6.35957185e+01      -2.13549275e+01       1.18410376e+02        9.42866034e-05
            -2.23216810e+00      -7.15914946e-01       5.83317793e-01       3.47973969e+01      -4.47209202e+01      -5.80317247e+01        9.42866034e-05
            -3.61706650e-01      -3.63620099e-01      -5.09032662e-01       4.40984572e+01      -5.48178881e+01      -7.50384629e+01        9.42866034e-05
            -8.50485826e-01       1.62506747e-01       3.23426642e-01       1.92550212e+01       3.65300377e+01      -2.02105263e+01        9.42866034e-05
            -5.50897811e-01       3.68163107e-01      -5.84856574e-02       1.20023183e+02       7.82715696e+01       4.67477581e+01        9.42866034e-05
             3.26579762e-01      -3.69774871e-01       7.39755490e-01      -1.25336027e+02      -7.50847720e+01      -2.18803037e+01        9.42866034e-05
             1.33037009e-01       7.84091834e-01       9.37580640e-01      -7.37909094e+01      -3.25593006e+01      -9.34331389e-01        9.42866034e-05
             2.21311276e-01      -4.18784455e-01       9.64508044e-01       6.43606708e+01       5.72006713e+01      -4.45851385e+01        9.42866034e-05
            -7.76635959e-01       1.12500191e-01      -1.30235469e-01       7.47166129e+01       2.49720120e+01       9.00048076e+01        9.42866034e-05
